date,trade_date,usd,gbp,eur,jpy
2025-04-25,25-Apr-2025,85.5788,113.8244,97.1245,59.61
2025-04-28,28-Apr-2025,85.198,113.4303,96.8605,59.32
2025-04-29,29-Apr-2025,85.2005,114.2874,97.0792,59.83
2025-04-30,30-Apr-2025,85.0535,113.877,96.737,59.62
2025-05-02,02-May-2025,83.8568,111.6134,94.9483,57.74
2025-05-05,05-May-2025,84.2369,111.9267,95.4028,58.36
2025-05-06,06-May-2025,84.5436,112.3596,95.6926,58.77
2025-05-07,07-May-2025,84.5715,112.9678,96.1319,59.13
2025-05-08,08-May-2025,84.8642,112.7574,95.7568,58.8
2025-05-09,09-May-2025,85.6438,113.3998,96.2882,58.92
2025-05-13,13-May-2025,84.8888,112.0283,94.2962,57.4
2025-05-14,14-May-2025,85.2982,113.4199,95.4117,57.98
2025-05-15,15-May-2025,85.5871,113.8092,95.9939,58.76
2025-05-16,16-May-2025,85.5665,114.0299,95.9554,58.9
2025-05-20,20-May-2025,85.4582,114.2656,96.198,59.15
2025-05-21,21-May-2025,85.5546,115.1371,97.0343,59.6
2025-05-22,22-May-2025,85.6653,115.004,97.1205,59.82
2025-05-23,23-May-2025,85.6821,115.2213,96.9367,59.71
2025-05-26,26-May-2025,84.9004,115.3683,96.9093,59.52
2025-05-27,27-May-2025,85.322,115.741,97.1306,59.59
2025-05-28,28-May-2025,85.6873,115.4733,96.9072,59.37
2025-05-29,29-May-2025,85.4976,114.9407,96.2595,58.62
2025-05-30,30-May-2025,85.4778,115.142,96.9375,59.36
2025-06-02,02-Jun-2025,85.4353,115.5957,97.4156,59.66
2025-06-03,03-Jun-2025,85.4576,115.5586,97.5994,59.74
2025-06-04,04-Jun-2025,85.9579,116.1354,97.7066,59.66
2025-06-05,05-Jun-2025,85.773,116.2653,97.8916,59.93
2025-06-06,06-Jun-2025,85.7883,116.2472,98.1132,59.55
2025-06-09,09-Jun-2025,85.4984,115.9301,97.6625,59.24
2025-06-10,10-Jun-2025,85.5949,115.6153,97.613,59.24
2025-06-11,11-Jun-2025,85.4542,115.2264,97.5642,58.89
2025-06-12,12-Jun-2025,85.5353,116.0092,98.5475,59.52
2025-06-13,13-Jun-2025,86.0979,116.5593,99.3151,59.99
2025-06-16,16-Jun-2025,86.0242,116.7526,99.3958,59.67
2025-06-17,17-Jun-2025,86.0978,116.8537,99.5916,59.47
2025-06-18,18-Jun-2025,86.303,116.1759,99.3394,59.53
2025-06-19,19-Jun-2025,86.6994,116.1581,99.339,59.69
2025-06-20,20-Jun-2025,86.6133,116.6774,99.756,59.58
2025-06-23,23-Jun-2025,86.808,116.6451,99.8969,58.96
2025-06-24,24-Jun-2025,86.1043,117.002,100.0308,59.33
2025-06-25,25-Jun-2025,85.8732,117.0102,99.7646,59.16
2025-06-26,26-Jun-2025,85.7528,117.5076,100.1353,59.33
2025-06-27,27-Jun-2025,85.5594,117.5529,100.1992,59.3
2025-06-30,30-Jun-2025,85.5439,117.4683,100.4451,59.43
2025-07-01,01-Jul-2025,85.6179,117.6476,100.8476,59.58
2025-07-02,02-Jul-2025,85.6928,117.731,101.041,59.61
2025-07-03,03-Jul-2025,85.5121,116.659,100.8866,59.44
2025-07-04,04-Jul-2025,85.3886,116.7769,100.5974,59.18
2025-07-07,07-Jul-2025,85.815,116.7622,100.8629,59.15
2025-07-08,08-Jul-2025,85.7188,116.817,100.6064,58.65
2025-07-09,09-Jul-2025,85.7979,116.5765,100.5277,58.38
2025-07-10,10-Jul-2025,85.578,116.5025,100.4709,58.52
2025-07-11,11-Jul-2025,85.8536,116.2853,100.285,58.45
2025-07-14,14-Jul-2025,85.991,115.7009,100.2752,58.38
2025-07-15,15-Jul-2025,85.8262,115.3458,100.2662,58.11
2025-07-16,16-Jul-2025,85.8051,115.0521,99.7307,57.7
2025-07-17,17-Jul-2025,85.9149,114.9891,99.5588,57.77
2025-07-18,18-Jul-2025,86.2007,115.7302,100.1566,57.93
2025-07-21,21-Jul-2025,86.2248,115.8148,100.3249,58.26
2025-07-22,22-Jul-2025,86.2581,116.1977,100.8162,58.36
2025-07-23,23-Jul-2025,86.3676,116.8392,101.3576,58.77
2025-07-24,24-Jul-2025,86.3301,117.1275,101.5582,59.02
2025-07-25,25-Jul-2025,86.5247,116.7939,101.734,58.87
2025-07-28,28-Jul-2025,86.551,116.0718,101.4083,58.42
2025-07-29,29-Jul-2025,86.8417,115.7843,100.3624,58.52
2025-07-30,30-Jul-2025,87.2713,116.5305,100.7978,58.95
2025-07-31,31-Jul-2025,87.5544,116.2366,100.2486,58.85
2025-08-01,01-Aug-2025,87.3519,115.3394,99.8828,58.04
2025-08-04,04-Aug-2025,87.5018,116.2415,101.2734,59.29
2025-08-05,05-Aug-2025,87.7917,116.6202,101.4246,59.68
2025-08-06,06-Aug-2025,87.7,116.6948,101.6022,59.47
2025-08-07,07-Aug-2025,87.6945,117.2668,102.3763,59.59
2025-08-08,08-Aug-2025,87.6196,117.6649,102.0488,59.48
2025-08-11,11-Aug-2025,87.5776,117.9612,102.1715,59.35
2025-08-12,12-Aug-2025,87.6726,117.7928,101.8066,59.13
2025-08-13,13-Aug-2025,87.6956,118.4849,102.4822,59.33
2025-08-14,14-Aug-2025,87.4852,118.8195,102.3775,59.81
2025-08-18,18-Aug-2025,87.4137,118.4106,102.2653,59.29
2025-08-19,19-Aug-2025,87.1756,117.6801,101.6177,59.04
2025-08-20,20-Aug-2025,87.0919,117.5305,101.339,59.11
2025-08-21,21-Aug-2025,86.9741,116.9616,101.1967,58.97
2025-08-22,22-Aug-2025,87.4375,117.1313,101.3389,58.84
2025-08-25,25-Aug-2025,87.4174,118.2233,102.4334,59.39
2025-08-26,26-Aug-2025,87.7414,118.1081,102.0351,59.42
2025-08-28,28-Aug-2025,87.6559,118.3822,102.0087,59.53
2025-08-29,29-Aug-2025,87.8514,118.576,102.4728,59.76
2025-09-01,01-Sep-2025,88.2576,119.3784,103.4579,60.08
2025-09-02,02-Sep-2025,88.0265,119.0822,103.0162,59.48
2025-09-03,03-Sep-2025,88.107,117.7826,102.4814,59.28
2025-09-04,04-Sep-2025,88.1641,118.4344,102.7541,59.49
2025-09-05,05-Sep-2025,88.3242,118.9185,103.0849,59.59
2025-09-09,09-Sep-2025,88.1409,119.6425,103.7683,59.96
2025-09-10,10-Sep-2025,88.1252,119.2481,103.1952,59.75
2025-09-11,11-Sep-2025,88.2649,119.3253,103.1946,59.76
2025-09-12,12-Sep-2025,88.2806,119.6555,103.5961,59.87
2025-09-15,15-Sep-2025,88.269,119.6822,103.4601,59.82
2025-09-16,16-Sep-2025,88.0461,119.9787,103.7629,59.94
2025-09-17,17-Sep-2025,87.752,119.706,104.0277,59.9
2025-09-18,18-Sep-2025,88.1209,119.8344,103.9263,59.77
2025-09-19,19-Sep-2025,88.3055,119.2519,103.932,59.78
2025-09-22,22-Sep-2025,88.1447,118.802,103.4901,59.5
